memcg_id,trigger_tgid,trigger_tid,trigger_comm,anon_min_gen_seq,file_min_gen_seq,max_gen_seq,feature_swappiness,feature_evict_folios_calls,feature_anon_gen_span,feature_file_gen_span,feature_anon_total_pages,feature_file_total_pages,feature_anon_oldest_gen_pages,feature_anon_second_oldest_gen_pages,feature_anon_second_youngest_gen_pages,feature_anon_youngest_gen_pages,feature_file_oldest_gen_pages,feature_file_second_oldest_gen_pages,feature_file_second_youngest_gen_pages,feature_file_youngest_gen_pages,feature_avg_refaulted_anon,feature_avg_refaulted_file,feature_avg_total_anon,feature_avg_total_file,feature_protected_anon_pages,feature_protected_file_pages,feature_evicted_anon_pages,feature_evicted_file_pages,feature_refaulted_anon_pages,feature_refaulted_file_pages,target_reclaimed_anon_pages,target_reclaimed_file_pages
0,127284,127505,file_anon_mix_p,3637,3637,3640,120,17,3,3,336571,196618,47788,152457,134725,1601,64563,155,130565,1335,0,76,3895,376,0,0,0,19,0,0,0,0
0,45,45,kswapd0,3636,3636,3639,120,1210,3,3,334018,196637,132620,48940,152458,0,23,196608,6,0,0,152,7767,753,0,0,16,0,0,0,3,0
0,127284,127505,file_anon_mix_p,3637,3637,3640,120,33,3,3,336571,196618,46700,152457,134725,2689,63325,155,130565,2573,0,76,3895,376,0,0,0,19,0,0,7,0
0,45,45,kswapd0,3637,3637,3640,120,130,3,3,336507,196554,45548,152457,134725,3777,61140,29,2204,133181,0,76,3895,376,0,0,0,19,0,0,0,0
0,127284,127505,file_anon_mix_p,3637,3637,3640,120,65,3,3,336564,196618,42286,152457,134725,7096,60019,4,2204,134391,0,76,3895,376,0,0,7,19,0,0,1,0
0,45,45,kswapd0,3637,3637,3640,120,258,3,3,336499,196554,33582,152457,134725,15735,56399,4,2204,137947,0,76,3895,376,0,0,8,19,0,0,2,0
0,127284,127505,file_anon_mix_p,3637,3637,3640,120,121,3,3,336555,196554,26341,152457,134725,23032,53235,4,2204,141111,0,76,3895,376,0,0,10,19,0,0,0,16
0,126677,126677,kworker/0:1,3637,3637,3640,120,375,3,3,336507,196618,47020,152457,134725,2305,64115,155,130565,1783,0,76,3895,376,0,0,0,19,0,0,0,35
0,127284,127505,file_anon_mix_p,3637,3637,3640,120,17,3,3,336561,196497,0,152436,134725,49400,7885,4,2204,186404,0,76,3895,376,0,0,10,71,0,0,0,13
0,45,45,kswapd0,3637,3637,3640,120,452,3,3,336497,196618,11627,152457,134725,37688,45679,4,2204,148731,0,76,3895,376,0,0,10,19,0,0,0,13
0,127528,127528,sh,3637,3637,3640,120,1,3,3,337012,196541,0,152436,134725,49851,1140,4,2204,193193,0,76,3895,376,0,0,10,96,0,0,0,0
0,45,45,kswapd0,3637,3637,3640,120,28,3,3,336561,196541,0,152436,134725,49400,2233,4,2204,192100,0,76,3895,376,0,0,10,96,0,0,0,0
0,127284,127505,file_anon_mix_p,3637,3637,3640,120,1,3,3,337073,196413,0,152436,134725,49912,783,4,2204,193422,0,76,3895,376,0,0,10,96,0,0,0,0
0,127284,127505,file_anon_mix_p,3637,3637,3640,120,2,3,3,337073,196464,0,152436,134725,49912,285,4,2204,193971,0,76,3895,376,0,0,10,96,0,0,62,11
0,127528,127528,sh,3637,3637,3640,120,2,3,3,337012,196541,0,152436,134725,49851,1140,4,2204,193193,0,76,3895,376,0,0,10,96,0,0,64,0
0,127529,127529,cat,3638,3638,3640,120,1,2,2,336375,196551,151227,134725,0,50423,0,2205,0,194346,0,38,1952,235,0,1,802,11,0,0,64,0
0,127529,127529,cat,3638,3638,3640,120,1,2,2,336055,196551,150907,134725,0,50423,0,2205,0,194346,0,38,1952,235,0,1,1121,11,0,0,64,0
0,127304,127304,file_anon_mix_p,3638,3638,3640,120,1,2,2,336311,196551,151163,134725,0,50423,0,2205,0,194346,0,38,1952,235,0,1,827,11,0,0,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,336439,196551,151291,134725,0,50423,0,2205,0,194346,0,38,1952,235,0,1,797,11,0,0,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,335091,196618,149115,134725,0,51251,0,2205,0,194413,0,38,1952,235,0,1,3000,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,335411,196618,148411,134725,0,52275,0,2205,0,194413,0,38,1952,235,0,1,3701,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,335567,196618,147963,134725,0,52879,0,2205,0,194413,0,38,1952,235,0,1,4150,11,0,11,64,0
0,183,183,systemd-logind,3638,3638,3640,120,1,2,2,335243,196618,147259,134725,0,53259,0,2205,0,194413,0,38,1952,235,0,1,4827,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,335115,196618,147131,134725,0,53259,0,2205,0,194413,0,38,1952,235,0,1,4868,11,0,11,64,0
0,1,1,systemd,3638,3638,3640,120,1,2,2,335179,196618,147195,134725,0,53259,0,2205,0,194413,0,38,1952,235,0,1,4837,11,0,11,64,0
0,183,183,systemd-logind,3638,3638,3640,120,1,2,2,335289,196618,143897,134726,0,56666,0,2205,0,194413,0,38,1952,235,0,1,5172,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,3,2,2,335387,196618,144150,134728,0,56509,0,2205,0,194413,0,38,1952,235,0,1,5154,11,0,11,79,0
0,60,60,jbd2/sda-8,3638,3638,3640,120,1,2,2,335071,196618,143451,134728,0,56892,0,2205,0,194413,0,38,1952,235,0,1,5513,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,335135,196618,143515,134728,0,56892,0,2205,0,194413,0,38,1952,235,0,1,5489,11,0,11,64,0
0,1,1,systemd,3638,3638,3640,120,1,2,2,334857,196618,142896,134728,0,57233,0,2205,0,194413,0,38,1952,235,0,1,5907,11,0,11,41,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,334921,196618,142960,134728,0,57233,0,2205,0,194413,0,38,1952,235,0,1,5898,11,0,11,44,0
0,1,1,systemd,3638,3638,3640,120,1,2,2,334681,196618,142282,134728,0,57671,0,2205,0,194413,0,38,1952,235,0,1,6437,11,0,11,61,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,334617,196618,142218,134728,0,57671,0,2205,0,194413,0,38,1952,235,0,1,6445,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,334397,196618,141867,134728,0,57802,0,2205,0,194413,0,38,1952,235,0,1,6736,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,334397,196618,141302,134726,0,58369,0,2205,0,194413,0,38,1952,235,0,1,7137,11,0,11,58,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,334308,196618,140927,134726,0,58655,0,2205,0,194413,0,38,1952,235,0,1,7376,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,334424,196618,140517,134726,0,59181,0,2205,0,194413,0,38,1952,235,0,1,7752,11,0,11,33,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,334772,196618,139726,134726,0,60320,0,2205,0,194413,0,38,1952,235,0,1,8237,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,334998,196618,139249,134726,0,61023,0,2205,0,194413,0,38,1952,235,0,1,8681,11,0,11,44,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,334862,196618,139015,134726,0,61121,0,2205,0,194413,0,38,1952,235,0,1,8833,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,334921,196618,138599,134726,0,61596,0,2205,0,194413,0,38,1952,235,0,1,9142,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,334798,196618,138247,134726,0,61825,0,2205,0,194413,0,38,1952,235,0,1,9370,11,0,11,41,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,334878,196618,137776,134726,0,62376,0,2205,0,194413,0,38,1952,235,0,1,9664,11,0,11,57,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,334773,196618,137623,134726,0,62424,0,2205,0,194413,0,38,1952,235,0,1,9814,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,334649,196618,137286,134726,0,62637,0,2205,0,194413,0,38,1952,235,0,1,10040,11,0,11,46,0
0,121783,121783,watch,3638,3638,3640,120,1,2,2,334753,196618,136830,134726,0,63197,0,2205,0,194413,0,38,1952,235,0,1,10398,11,0,11,33,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,334673,196618,136701,134726,0,63246,0,2205,0,194413,0,38,1952,235,0,1,10466,11,0,11,64,0
0,127531,127531,sh,3638,3638,3640,120,1,2,2,334556,196618,135181,134726,0,64649,0,2205,0,194413,0,38,1952,235,0,1,11624,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,334354,196618,132624,134725,0,67005,0,2203,0,194415,0,38,1952,235,0,1,13471,11,0,11,53,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,334809,196618,132539,134725,0,67545,0,2203,0,194415,0,38,1952,235,0,1,13524,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,335261,196618,132475,134725,0,68061,0,2203,0,194415,0,38,1952,235,0,1,13588,11,0,11,40,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,335221,196618,132403,134725,0,68093,0,2203,0,194415,0,38,1952,235,0,1,13628,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,335536,196618,132339,134725,0,68472,0,2203,0,194415,0,38,1952,235,0,1,13692,11,0,11,41,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,335628,196618,132234,134725,0,68669,0,2203,0,194415,0,38,1952,235,0,1,13733,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,335564,196618,132170,134725,0,68669,0,2203,0,194415,0,38,1952,235,0,1,13797,11,0,11,47,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,335517,196618,132091,134725,0,68701,0,2203,0,194415,0,38,1952,235,0,1,13844,11,0,11,64,0
0,126930,126930,mglru_monitor,3638,3638,3640,120,1,2,2,335453,196618,132027,134725,0,68701,0,2203,0,194415,0,38,1952,235,0,1,13850,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,335389,196618,131963,134725,0,68701,0,2203,0,194415,0,38,1952,235,0,1,13967,11,0,11,44,0
0,126930,126930,mglru_monitor,3638,3638,3640,120,1,2,2,335325,196618,131887,134725,0,68713,0,2203,0,194415,0,38,1952,235,0,1,13976,11,0,11,45,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,335281,196618,131810,134725,0,68746,0,2203,0,194415,0,38,1952,235,0,1,14048,11,0,11,46,0
0,126930,126930,mglru_monitor,3638,3638,3640,120,1,2,2,335236,196618,131746,134725,0,68765,0,2203,0,194415,0,38,1952,235,0,1,14076,11,0,11,57,0
0,126930,126930,mglru_monitor,3638,3638,3640,120,1,2,2,335310,196618,131675,134725,0,68910,0,2203,0,194415,0,38,1952,235,0,1,14164,11,0,11,47,0
0,126930,126930,mglru_monitor,3638,3638,3640,120,1,2,2,335389,196618,131532,134725,0,69132,0,2203,0,194415,0,38,1952,235,0,1,14228,11,0,11,48,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,335436,196618,131596,134725,0,69115,0,2203,0,194415,0,38,1952,235,0,1,14182,11,0,11,64,0
0,126930,126930,mglru_monitor,3638,3638,3640,120,1,2,2,335388,196618,131452,134725,0,69211,0,2203,0,194415,0,38,1952,235,0,1,14323,11,0,11,49,0
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,335486,196618,131388,134725,0,69373,0,2203,0,194415,0,38,1952,235,0,1,14355,11,0,11,48,0
0,126930,126930,mglru_monitor,3638,3638,3640,120,1,2,2,335437,196618,131323,134725,0,69389,0,2203,0,194415,0,38,1952,235,0,1,14379,11,0,11,50,0
0,45,45,kswapd0,3637,3637,3640,120,254,3,3,337012,196477,0,152436,134725,49851,1007,4,2204,193262,0,76,3895,376,0,0,10,96,0,0,11400,0
0,45,45,kswapd0,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,142,142,144,120,1,2,2,0,31,0,0,0,0,18,13,0,0,0,0,0,13,0,0,6,0,0,0,0,0
0,45,45,kswapd0,1102,1102,1104,120,0,2,2,60,424,2,0,0,58,25,0,0,399,0,0,15,61,0,0,5,0,5,0,0,0
0,45,45,kswapd0,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,14,14,17,120,0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,3,0,0,0,0,0
0,45,45,kswapd0,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,140,140,142,120,1,2,2,0,24,0,0,0,0,24,0,0,0,0,0,12,26,0,0,6,0,0,0,0,3
0,127284,127505,file_anon_mix_p,3638,3638,3640,120,1,2,2,335389,196618,131241,134725,0,69423,0,4,0,196614,0,38,1952,235,0,1,14456,11,0,11,64,0
0,126930,126930,mglru_monitor,3638,3638,3640,120,1,2,2,335339,196618,131177,134725,0,69437,0,4,0,196614,0,38,1952,235,0,1,14478,11,0,11,51,0
0,127284,127505,file_anon_mix_p,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,127284,127505,file_anon_mix_p,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,127284,127505,file_anon_mix_p,153,153,155,120,0,2,2,27,318,2,0,0,25,0,5,0,313,0,0,22,4,0,0,17,0,10,0,0,0
0,127284,127505,file_anon_mix_p,118,118,120,120,0,2,2,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
0,127284,127505,file_anon_mix_p,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,127284,127505,file_anon_mix_p,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,127284,127505,file_anon_mix_p,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,127284,127505,file_anon_mix_p,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,127284,127505,file_anon_mix_p,118,118,120,120,0,2,2,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
0,127284,127505,file_anon_mix_p,143,143,144,120,0,1,1,0,31,0,0,0,0,16,0,0,15,0,0,3,7,0,0,0,0,0,0,0,0
0,127284,127505,file_anon_mix_p,14,14,17,120,0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,3,0,0,0,0,0
0,127284,127505,file_anon_mix_p,153,153,155,120,0,2,2,27,318,2,0,0,25,0,5,0,313,0,0,22,4,0,0,17,0,10,0,0,0
0,127284,127505,file_anon_mix_p,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,127284,127505,file_anon_mix_p,141,141,142,120,0,1,1,0,21,0,0,0,0,0,0,0,21,0,0,9,13,0,0,0,3,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,245,245,247,120,0,2,2,4,10,3,1,0,0,10,0,0,0,0,4,1,41,0,0,22,0,0,0,0,0
0,126677,126677,kworker/0:1,4006,4006,4009,120,0,3,3,52,69,2,45,5,0,7,62,0,0,0,0,0,10,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,1506,1506,1508,120,0,2,2,5,57,1,4,0,0,21,36,0,0,0,3,0,203,0,0,37,0,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,3972,3972,3975,120,0,3,3,102,103,44,53,5,0,0,33,70,0,0,3,304,324,0,4,9,124,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,245,245,247,120,0,2,2,4,10,3,1,0,0,10,0,0,0,0,4,1,41,0,0,22,0,0,0,0,0
0,126677,126677,kworker/0:1,5234,5234,5236,120,0,2,2,29,25,1,0,0,28,11,14,0,0,0,0,14,2,0,0,7,0,0,0,0,0
0,126677,126677,kworker/0:1,7,7,9,120,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,7,6,0,0,1,0,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,1140,1140,1143,120,0,3,3,1,22,1,0,0,0,1,21,0,0,0,0,13,48,0,0,7,0,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,5,5,7,120,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,2,0,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,5265,5265,5267,120,0,2,2,128,345,20,60,0,48,157,108,0,80,0,3,1,208,0,62,1,46,0,39,0,0
0,126677,126677,kworker/0:1,10,10,12,120,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,59,0,0,0,0,0
0,126677,126677,kworker/0:1,141,141,142,120,0,1,1,0,21,0,0,0,0,0,0,0,21,0,0,9,13,0,0,0,3,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,6,7,9,120,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0
0,126677,126677,kworker/0:1,38,38,40,120,0,2,2,6,0,4,0,0,2,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,143,143,144,120,0,1,1,0,31,0,0,0,0,16,0,0,15,0,0,3,7,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,4006,4006,4009,120,0,3,3,52,69,2,45,5,0,7,62,0,0,0,0,0,10,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,6,7,9,120,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0
0,126677,126677,kworker/0:1,1140,1140,1143,120,0,3,3,1,22,1,0,0,0,1,21,0,0,0,0,13,48,0,0,7,0,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,335044,196618,130819,134724,69437,64,0,4,196614,0,0,38,1952,235,0,1,14674,11,0,11,0,0
0,126677,126677,kworker/0:1,1506,1506,1508,120,0,2,2,5,57,1,4,0,0,21,36,0,0,0,3,0,203,0,0,37,0,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,5234,5234,5236,120,0,2,2,29,25,1,0,0,28,11,14,0,0,0,0,14,2,0,0,7,0,0,0,0,0
0,126677,126677,kworker/0:1,5,5,7,120,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,2,0,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,38,38,40,120,0,2,2,6,0,4,0,0,2,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,335044,196618,130819,134724,69437,64,0,4,196614,0,0,38,1952,235,0,1,14709,11,0,11,0,0
0,126677,126677,kworker/0:1,3972,3972,3975,120,0,3,3,102,103,44,53,5,0,0,33,70,0,0,3,304,324,0,4,9,124,0,0,0,0
0,126677,126677,kworker/0:1,7,7,9,120,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,7,6,0,0,1,0,0,0,0,0
0,126677,126677,kworker/0:1,0,0,3,120,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126677,126677,kworker/0:1,5265,5265,5267,120,0,2,2,128,345,20,60,0,48,157,108,0,80,0,3,1,208,0,62,1,46,0,39,0,0
0,126677,126677,kworker/0:1,10,10,12,120,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,59,0,0,0,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,335044,196618,130819,134724,69437,64,0,4,196614,0,0,38,1952,235,0,1,14716,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,335044,196618,130819,134724,69437,64,0,4,196614,0,0,38,1952,235,0,1,14718,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,335044,196618,130819,134724,69437,64,0,4,196614,0,0,38,1952,235,0,1,14721,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,335044,196618,130819,134724,69437,64,0,4,196614,0,0,38,1952,235,0,1,14723,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,335044,196618,130819,134724,69437,64,0,4,196614,0,0,38,1952,235,0,1,14725,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,335052,196618,130795,134724,69437,96,0,4,196614,0,0,38,1952,235,0,1,14725,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,334993,196618,130736,134724,69437,96,0,4,196614,0,0,38,1952,235,0,1,14726,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,334993,196618,130736,134724,69437,96,0,4,196614,0,0,38,1952,235,0,1,14728,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,334993,196618,130736,134724,69437,96,0,4,196614,0,0,38,1952,235,0,1,14731,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,334993,196618,130736,134724,69437,96,0,4,196614,0,0,38,1952,235,0,1,14733,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,334993,196618,130736,134724,69437,96,0,4,196614,0,0,38,1952,235,0,1,14788,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,334993,196618,130736,134724,69437,96,0,4,196614,0,0,38,1952,235,0,1,14791,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,334993,196618,130736,134724,69437,96,0,4,196614,0,0,38,1952,235,0,1,14794,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,335010,196618,130689,134724,69437,160,0,4,196614,0,0,38,1952,235,0,1,14794,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,334946,196618,130625,134724,69437,160,0,4,196614,0,0,38,1952,235,0,1,14796,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,334946,196618,130625,134724,69437,160,0,4,196614,0,0,38,1952,235,0,1,14798,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,334946,196618,130625,134724,69437,160,0,4,196614,0,0,38,1952,235,0,1,14800,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,334946,196618,130625,134724,69437,160,0,4,196614,0,0,38,1952,235,0,1,14803,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,334946,196618,130625,134724,69437,160,0,4,196614,0,0,38,1952,235,0,1,14804,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,334946,196618,130625,134724,69437,160,0,4,196614,0,0,38,1952,235,0,1,14806,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,334946,196618,130625,134724,69437,160,0,4,196614,0,0,38,1952,235,0,1,14809,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,334946,196618,130625,134724,69437,160,0,4,196614,0,0,38,1952,235,0,1,14811,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,334946,196618,130625,134724,69437,160,0,4,196614,0,0,38,1952,235,0,1,14813,11,0,11,0,0
0,126677,126677,kworker/0:1,3638,3638,3641,120,1,3,3,334913,196618,130528,134724,69437,224,0,4,196614,0,0,38,1952,235,0,1,14848,11,0,11,0,0
0,126930,126930,mglru_monitor,3638,3638,3641,120,1,3,3,335160,196618,130967,134724,69437,32,0,4,196614,0,0,38,1952,235,0,1,14614,11,0,11,53,0
0,127284,127505,file_anon_mix_p,3638,3638,3641,120,1,3,3,335224,196618,131031,134724,69437,32,0,4,196614,0,0,38,1952,235,0,1,14612,11,0,11,64,0
0,127284,127505,file_anon_mix_p,3638,3638,3641,120,1,3,3,335106,196618,130012,134724,69437,933,0,4,196614,0,0,38,1952,235,0,1,15235,11,0,11,38,0
0,127284,127505,file_anon_mix_p,3638,3638,3641,120,1,3,3,334946,196618,129778,134724,69437,1007,0,4,196614,0,0,38,1952,235,0,1,15398,11,0,11,44,0
